id,title,description,courseTitle
task_c947f9394ad9420c9cb0d5761fde09c9,Undervisningsopplegg Emnet vil bestå...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Emnet vil bestå av fysiske samlinger, undervisningsvideoer og fysiske gruppeøvelser. | har kjennskap til databaser og bruk av disse | har kjennskap til etiske problemstillinger knyttet til personvern, bærekraft, IT-sikkerhet og databehandling Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Databehandling for økonomer
task_fe116a8bbd2040c2ab6092bf2abcfe16,kan beskrive forretningsmessige og...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: kan beskrive forretningsmessige og teknologiske behov knyttet til spesifikke database-, applikasjons- og regnearkløsninger. | Undervisningsopplegg Emnet vil bestå av fysiske samlinger, undervisningsvideoer og fysiske gruppeøvelser. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Databehandling for økonomer
task_5527d0c0045a4b8793f7a546efdca1ad,Veie bias og varians...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Veie bias og varians mot hverandere for å optimere prediksjonskraften til maskinlæringsteknikker. | Kjenne til nyere metoder og utvikling innen maskinlæring. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_253fc845f5dd43d59575bcb8f2496a37,Gjennomføre inferens om en...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Gjennomføre inferens om en og to populasjoner baser på et eller to utvalg. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_4ebf459dcc864e9d91b46e52b02c8069,Grunngi valg av den...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Grunngi valg av den statistiske metoden som passer best i en realistisk problemstilling, for deretter å gjøre bruk av metoden. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_b45ee60641064bb992ddafe8bf311611,Gjøre rede for det...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Gjøre rede for det teoretiske fundamentet for de statistiske metodene som gjennomgås i emnet. | Bygge en empirisk modell ved hjelp av variable og funksjonell form for kunne løse bestemte problemer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_8b347cb78cf34d4fa384863aec64ae4a,Gjennomføre inferens om en...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Gjennomføre inferens om en og to populasjoner baser på et eller to utvalg. | Bygge en empirisk modell ved hjelp av variable og funksjonell form for kunne løse bestemte problemer. | Undervisningsopplegg Emnet vil innebære interaktive sesjoner og forelesninger som vil foregå fysisk på campus. Nettbaserte moduler vil også støtte store deler av pensum gjennom videosnutter, notater og oppgaver. Studentene vil også jobbe med datalabber med øvelsesoppgaver og case fra læreboken. Studentene skal gjøre en obligatorisk innlevering som øver dem i å rapportere statistiske analyser og dokumentere aktiv bruk av statistisk programvare. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_294d2d33c012457f9c5d08c9b2fccfb9,Grunngi valg av den...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Grunngi valg av den statistiske metoden som passer best i en realistisk problemstilling, for deretter å gjøre bruk av metoden. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_80bce95997a64c75a3bb3243a43a1011,Identifisere enkle tidsrekkemodeller og...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere enkle tidsrekkemodeller og lage prognoser. | Gjøre rede for det teoretiske fundamentet for de statistiske metodene som gjennomgås i emnet. | Gjennomføre inferens om en og to populasjoner baser på et eller to utvalg. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_b0d916d322ea4a3683a84094237b3fc9,Gjøre rede for det...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Gjøre rede for det teoretiske fundamentet for de statistiske metodene som gjennomgås i emnet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_fc0fcfb9ee6e43c691728c0a032f5913,Grunngi valg av den...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Grunngi valg av den statistiske metoden som passer best i en realistisk problemstilling, for deretter å gjøre bruk av metoden. | Veie bias og varians mot hverandere for å optimere prediksjonskraften til maskinlæringsteknikker. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_a89241a5e24e4215ae6edc1f0d497fb7,Benytte lineær regresjon til...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Benytte lineær regresjon til å identifisere den lineære avhengighetsstrukturen mellom et sett med forklaringsvariable og en responsvariabel, for tverrsnitts- og paneldata Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_36f4e323254b4983b0c704989e4160f9,Kjenne til nyere metoder...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kjenne til nyere metoder og utvikling innen maskinlæring. | Gjennomføre inferens om en og to populasjoner baser på et eller to utvalg. | Veie bias og varians mot hverandere for å optimere prediksjonskraften til maskinlæringsteknikker. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_3d43d0722d664cd081b0473b68c039b3,Kjenne igjen empirsk argumentasjon...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kjenne igjen empirsk argumentasjon i samfunnsdebatten og i nyhetsbildet, og kritisere metodevalg, utførelse og fortolkning. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_3b908c791ce04ecd818473520c1f0309,Bygge en empirisk modell...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Bygge en empirisk modell ved hjelp av variable og funksjonell form for kunne løse bestemte problemer. | Kjenne til nyere metoder og utvikling innen maskinlæring. | Gjennomføre inferens om en og to populasjoner baser på et eller to utvalg. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_cdf2ed23be2d4322a5af3320f3e47a92,Utføre grunnleggende databehandling ved...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Utføre grunnleggende databehandling ved hjelp av moderne dataverktøy. | Tolke og presist beskrive resultatet av en statistisk analyse. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_52003ea274fc4cb6b44c0ba12dc08ea1,Grunngi valg av den...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Grunngi valg av den statistiske metoden som passer best i en realistisk problemstilling, for deretter å gjøre bruk av metoden. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_ad054d8483f5417ba4e2754fde228f00,Identifisere enkle tidsrekkemodeller og...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere enkle tidsrekkemodeller og lage prognoser. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_0db35c1298d344a9b31c3690e62d8b5a,Skille mellom korrelasjon og...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Skille mellom korrelasjon og kausalitet i empiriske problemstillinger. | Tolke og presist beskrive resultatet av en statistisk analyse. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_eac1d1f970ff4c97984802645732912d,Kjenne til nyere metoder...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kjenne til nyere metoder og utvikling innen maskinlæring. | Kjenne igjen empirsk argumentasjon i samfunnsdebatten og i nyhetsbildet, og kritisere metodevalg, utførelse og fortolkning. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_b2c46d34a900480f88d8f2de1544d8f2,Identifisere enkle tidsrekkemodeller og...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere enkle tidsrekkemodeller og lage prognoser. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Empiriske metoder
task_db880c9b397543329adddf2d712aacaa,Identifisere enkle tidsrekkemodeller og...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere enkle tidsrekkemodeller og lage prognoser. | Grunngi valg av den statistiske metoden som passer best i en realistisk problemstilling, for deretter å gjøre bruk av metoden. | Gjøre rede for det teoretiske fundamentet for de statistiske metodene som gjennomgås i emnet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Empiriske metoder
task_c526d4396fd2477c882732a940317045,kan drøfte andre grunnleggende...,Complete the following activity to demonstrate mastery of the stated learning outcomes: kan drøfte andre grunnleggende modeller for regnskapsrapportering | kan drøfte informasjonsverdien av en regnskapsrapport for ulike brukere | har kunnskap om nasjonal regulering av finansregnskapet og kan sette denne i et teoretisk perspektiv Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Finansregnskap
task_309883b1fa5b43b6ac0b926994f9d6eb,forstår hvordan skjønn og...,Complete the following activity to demonstrate mastery of the stated learning outcomes: forstår hvordan skjønn og usikkerhet påvirker finansregnskapet Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Finansregnskap
task_c80501b356e043019b4f06bb7f38e46f,kan løse sentrale måleproblemer...,Complete the following activity to demonstrate mastery of the stated learning outcomes: kan løse sentrale måleproblemer i finansregnskapet Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Finansregnskap
